A,B,C,D,E,F,G,H,I,J
2024-09-05 14:52:56.767689,83.18059357744461,75.00806436897136,5.458161932476225,41.1593657810853,31.6479893255869,14.777852600752862,34.96443750916968,55.31144276607879,95.71186421522405
2024-09-05 14:52:57.767689,28.66744700615952,96.35550555291317,10.661226732992057,97.7196014097272,5.3686615912788564,45.55799395547624,70.16093857541465,76.05872233444472,71.33354071195637
2024-09-05 14:52:58.767689,55.65274878014984,28.52468155094885,12.174242048136474,2.4428818051585366,42.110922139361826,12.30481617185034,23.910480980901927,36.2958147344005,35.93528639862081
2024-09-05 14:52:59.767689,98.26589709138477,81.42879886976537,1.5638598912416368,19.905943239746627,73.63746016003454,89.57593247642079,94.91114553435038,46.68647478781776,7.9546440022786875
2024-09-05 14:53:00.767689,19.888571307648228,23.94446595990579,33.46266123405246,92.47839433219505,81.77570230849201,90.33976136463617,35.249452413350156,73.15654836474636,49.24438065272885
2024-09-05 14:53:01.767689,35.30519555445674,87.24134199631654,55.68009877723505,5.714704349861044,52.017050034454435,24.112629806896823,53.15529165469244,7.133899527911347,51.92536217090924
2024-09-05 14:53:02.767689,83.05290008941861,92.92423105195428,80.35036941659132,64.00793975154009,92.85603602351827,83.92870606267176,48.99098000937554,18.81154163631268,69.69230781914013
2024-09-05 14:53:03.767689,51.9638239396468,86.4486670671251,10.680164820234072,13.154849304729211,90.28253463619339,94.9800499816423,61.89842933087376,22.602369293078095,22.271442854276337
2024-09-05 14:53:04.767689,37.545422956360305,40.00775308324255,26.548418413852925,41.49772669520265,39.390671892236604,52.40440888674571,33.495168280690024,50.173447304970196,2.5472243955013574
2024-09-05 14:53:05.767689,16.64292231617478,52.49393080046724,60.539103735383115,7.536162850344663,65.8241850182422,54.93919654215307,26.780024085193887,89.68026171291558,48.05456037101036
2024-09-05 14:53:06.767689,10.442269999772535,73.43878319621314,83.29260257068447,62.2682099862828,43.358643400735076,71.32518730035433,64.86120708763107,13.30114631156719,32.95819145116786
2024-09-05 14:53:07.767689,7.099858695725237,44.27416614733741,17.55385605572366,63.22572714562952,61.60526509265776,17.09204845357738,41.99810671802071,73.6228561956638,31.12475962263498
2024-09-05 14:53:08.767689,17.63462403826458,88.09796887778738,9.351236028968978,85.78710578745367,12.685824151280755,55.39252061977076,51.16536887798303,9.929377079717572,10.829681750160947
2024-09-05 14:53:09.767689,46.50355377313809,44.74288990575334,24.630645203701174,98.44994122156162,67.33747021266467,54.309875385261094,81.86949797103455,22.18301610772443,67.2867540819543
2024-09-05 14:53:10.767689,12.352922242306386,40.801448127116124,46.84476327007297,47.892013487237186,93.64530658835984,25.950997319419077,9.360929634386906,7.418559417814963,46.10400710615651
2024-09-05 14:53:11.767689,84.129568184211,24.041622039783828,17.008256396450417,20.518590854503095,87.59019897163994,61.736559288155355,70.09762590429925,95.64561949940067,88.36129445903362
2024-09-05 14:53:12.767689,17.612231724748817,75.7745058562841,40.24008145492576,32.397341735139705,24.154392604527896,53.10254832171834,33.65700930111768,15.295173200364465,0.18342642128402753
2024-09-05 14:53:13.767689,18.69979334781453,64.1325732006069,74.9778728746675,29.98316850830175,70.75080980527893,5.3660010320190406,47.29694430360439,33.93167818894797,70.08050560766934
2024-09-05 14:53:14.767689,12.026096918165797,86.66000839088237,37.2974686045904,50.95784099993129,93.86269072488996,48.6376770349765,97.16520902785129,44.65038666822735,72.47015130973948
2024-09-05 14:53:15.767689,2.464585773232353,82.7351644375981,24.22222667216972,0.0009317807958209023,96.11202080781487,31.373078195074168,11.083300051134248,57.608447501086616,4.657902451799978
