A,B,C,D,E,F,G,H,I,J
2024-09-05 15:13:16.767689,8.413882286682028,15.987099797716176,81.4231227790105,55.34579817346692,81.46167396432591,49.655920028538894,65.47537109479457,38.6906528383404,8.989982032935572
2024-09-05 15:13:17.767689,82.20556367173995,9.719669313264523,12.035887056355843,72.30818703794456,73.18981835323129,2.5698611189095,51.746434140131136,31.090628056653124,6.310840229856918
2024-09-05 15:13:18.767689,1.6917140353253646,27.57200335784633,66.50313352294539,19.09940944414511,37.66338050179536,59.46061887145545,52.084595686623615,30.027365686841822,5.77412630599744
2024-09-05 15:13:19.767689,61.61885461845679,89.47371645293288,23.16299037642324,45.488004653657065,68.47600959867609,69.5265107186241,75.97025764072811,17.821308409765745,4.450139832142108
2024-09-05 15:13:20.767689,55.230578369575944,56.228015993741344,86.02316352862451,83.03314516466219,20.122535112503392,61.056020856140236,91.4952438798711,3.344455270946023,17.13371324640668
2024-09-05 15:13:21.767689,47.15511734580564,18.412853017995644,33.3318225957444,81.66588726671552,33.825085727969636,1.9961249963491912,20.57372315852193,10.194907063221859,32.6963495680401
2024-09-05 15:13:22.767689,13.98300284412375,13.813135718807757,71.26460008226884,37.80030925393329,29.755257757877995,98.13003464450101,54.05586945121924,47.34800050668299,91.00706933321202
2024-09-05 15:13:23.767689,96.50789283275631,30.596935121290038,71.88484233644748,8.139318306886988,81.79420370303038,86.5421521183751,66.29890172456608,93.74413025407817,71.52532258161067
2024-09-05 15:13:24.767689,70.67342455242282,36.90242692753428,84.39807742593672,62.66267601986165,48.27425868679781,88.97953712460824,88.25959818778186,73.29886662275639,82.66397932015457
2024-09-05 15:13:25.767689,76.01196550060236,96.04127710016647,50.85626429354369,65.26320922645297,58.933748767961504,46.165045206200304,23.45627234269003,98.24676272653396,33.32127614617543
2024-09-05 15:13:26.767689,48.12878982026996,75.05340801625418,24.78171362825674,83.14880796967915,42.165743838504014,62.00115461175398,94.97374972989773,40.78775507724735,63.493855197532824
2024-09-05 15:13:27.767689,17.00097262589858,15.749813680416015,18.95708451929512,61.6784897406244,28.294350096521136,17.38397828673932,75.38333735600908,83.05752427084076,81.07240943672491
2024-09-05 15:13:28.767689,11.657398375642025,57.068029122149845,25.91386221630254,95.27534814097847,82.2776321959665,97.42320806627389,84.25105306078223,64.69503904731255,41.0774900720189
2024-09-05 15:13:29.767689,44.11952134868803,33.32404793838981,89.38121371746851,4.678392904452711,84.48839930859677,37.92231832505139,62.762029721175175,51.329964625507294,32.71395137222299
2024-09-05 15:13:30.767689,65.35855248422926,76.45149905559848,31.68586744048293,84.31238575133764,37.92805234073487,16.41630368990371,81.08653930923245,45.5280468733677,56.64193484926995
2024-09-05 15:13:31.767689,82.81612706008485,81.70237794411543,30.835351804133616,84.41552213083803,81.46574180603372,87.56844645007148,31.57782930886668,0.9146359263413228,55.62132819108214
2024-09-05 15:13:32.767689,30.26170635365981,59.88357677017445,68.07773489541742,86.70705470523556,51.99476579350923,48.92916315974817,21.053733955898522,6.87303959347717,57.30926962222313
2024-09-05 15:13:33.767689,81.32488717017169,63.47266227120637,77.32311373710553,64.72135371530678,34.54975200297006,24.877102224086112,13.653135624069035,74.10314966292113,11.78309018930177
2024-09-05 15:13:34.767689,2.738308177204185,96.34033544677983,8.209009695652835,20.180620531070993,33.97114231108208,69.06358830012954,12.470830620460582,56.018768208350444,57.49838843224241
2024-09-05 15:13:35.767689,81.15150305260232,12.884098292482882,83.13252052601318,70.6861671421937,31.25883011883339,51.19165314805441,53.8882269724701,42.46565639041391,28.57350901340713
