A,B,C,D,E,F,G,H,I,J
2024-09-05 14:45:36.767689,88.64637014841954,54.56286859966407,95.53737275585038,83.93147599056195,99.73255569293681,56.457185024887565,45.38590986993557,10.105444573425881,65.67199468055638
2024-09-05 14:45:37.767689,21.775178592918042,17.340985694213707,23.39242871457644,67.5402960390139,88.58547744887491,26.528186366781036,73.26119511315483,49.53104837676503,92.3422830702971
2024-09-05 14:45:38.767689,97.57504148905267,80.16805614274084,67.19003679614644,50.14510901019618,18.63483837101687,7.967138860733769,61.973978529100584,26.774927301799412,1.4014807029107956
2024-09-05 14:45:39.767689,76.22615110679996,79.5125848999373,91.87652184528977,31.90892715528574,31.48753634379231,7.4994010386036365,8.922060532132702,11.92636285134363,88.84254971976166
2024-09-05 14:45:40.767689,15.378920655653229,68.18134837152802,31.359637108585268,65.56134401464956,1.3457119284318475,25.236227934252643,11.38068017911429,44.05884654568565,81.00514107226556
2024-09-05 14:45:41.767689,83.86837949567668,66.32238600919376,4.630482657711676,33.957039693723615,35.77446520158001,10.750081287102587,86.16031429684223,12.693401237121705,6.888777293885351
2024-09-05 14:45:42.767689,81.61013177270954,81.33265191824144,37.33307111647699,6.541035303701193,7.796097689030834,53.89092719841172,95.78620462193025,91.79864110287497,38.7473098577928
2024-09-05 14:45:43.767689,19.74820749537671,46.4795568676287,32.65935288856411,6.84835293894751,31.128425009945282,89.84649318512045,10.389496469453164,48.52326187188242,27.785727058243225
2024-09-05 14:45:44.767689,84.85370533459798,26.02449853915527,82.79935092449684,87.43899560556041,48.199765750570556,20.756255703433702,92.7171026991216,1.0413295168328784,10.359054388435297
2024-09-05 14:45:45.767689,72.11738036012477,17.512279632802308,67.43152983912334,79.02421303828065,73.20932011081607,11.42607333443052,16.129551252838738,40.66768238121629,3.8976372936524895
2024-09-05 14:45:46.767689,62.60093648789091,0.035411117966377414,42.68108820859633,1.5718631160783092,20.653104490636352,78.40221423213464,65.67905173621993,78.07224894555489,47.80141570832595
2024-09-05 14:45:47.767689,61.77293874962969,30.74354933745863,13.55859069804055,47.990907952715624,32.079418954795116,76.59431917516368,54.07622837893299,47.703197245419425,58.429781797436085
2024-09-05 14:45:48.767689,96.79631242343555,17.57488198639148,79.40668046858477,81.36466026954912,60.17328457236898,3.7764285587168156,56.13759131642034,81.28086492219238,94.27766759006124
2024-09-05 14:45:49.767689,49.07036202935262,31.301934611887205,39.74477338464195,82.11922549696415,78.60479624984202,27.957996778414085,65.99122318973903,52.44833536665813,15.187804070964994
2024-09-05 14:45:50.767689,58.29788550640893,82.55825622896708,71.63729945523465,65.81163804915214,56.47347156740757,97.00122693895042,77.67479967865609,4.147417972567135,66.42034112572922
2024-09-05 14:45:51.767689,6.338314989857774,87.76752452382445,64.60801460351348,85.64768810871392,21.600128372342077,37.980168296888415,69.57143951097984,36.39970641994675,34.356296264351606
2024-09-05 14:45:52.767689,79.05749216852233,95.57585842669121,27.972666499382292,63.26328270675597,96.53156579438989,64.80558244935865,39.00436492837851,37.39439551501709,78.23953900228943
2024-09-05 14:45:53.767689,6.862453434466865,13.201582549545432,50.84721072170198,73.42364881909953,1.5970552468240973,32.61769075911914,24.561163538107156,90.25955348765252,69.68009349821402
2024-09-05 14:45:54.767689,42.58270691912662,21.884779383249963,3.341695678695722,0.6418429433742046,0.5509647842441678,0.9390961375328022,45.732448382512636,37.74164749312118,99.85866659710808
2024-09-05 14:45:55.767689,48.15547627825788,30.369499238235377,6.667341662868676,9.640033052372686,76.8582195047678,22.26265407942477,79.3269802187624,23.028979282428132,9.422188524186604
