A,B,C,D,E,F,G,H,I,J
2024-09-05 14:47:36.767689,62.419197689380255,61.71371402482063,80.18836218777062,28.78989289195505,1.5019835463943254,62.184340062526985,79.41122785498635,98.74466719136912,18.53896893987993
2024-09-05 14:47:37.767689,1.780531993851464,86.1832821453974,76.04007409800579,24.164071672156638,24.68737620778876,99.66391337834615,70.37371387795223,76.54564097153265,57.22823826248654
2024-09-05 14:47:38.767689,98.56460778883111,4.060428091819269,57.35048147600567,49.210525604217715,93.65319235435828,67.07688343393133,89.43088326739166,33.47600334028164,38.2302350951668
2024-09-05 14:47:39.767689,92.73164893086343,58.54921526969894,15.451293913253195,39.72351595599639,89.0414883272165,19.38459265296911,89.4265891905943,0.21052419184227622,60.925352611237486
2024-09-05 14:47:40.767689,6.939488449414755,72.27666196697928,71.12284595660373,96.28421350833499,52.09177161545375,59.98355781084792,84.69689580095817,22.839124743819117,79.47553433906671
2024-09-05 14:47:41.767689,77.57442072776043,40.494138783849884,23.269768518372203,80.40804672708816,60.975966188263264,48.363890776347084,63.35811401999361,12.137380752309445,29.493207175241242
2024-09-05 14:47:42.767689,10.38452631286545,47.89288469710409,63.887913724764765,36.27295967262643,74.40889259210321,95.46125161359318,26.5692567662431,71.32418164429237,59.635898142765775
2024-09-05 14:47:43.767689,39.11501649225815,37.48280367569713,89.62449238970677,29.687563862908572,77.74991754438639,43.97734395092565,37.73347219643737,15.215656124316379,55.2071243053982
2024-09-05 14:47:44.767689,41.84183291976977,97.61410553401852,70.05529214646373,39.41844597581371,87.63555851597809,70.53101484941742,88.59040334394744,31.043543681279463,74.6580886362653
2024-09-05 14:47:45.767689,88.20097025847419,83.91619846361735,26.09291580342926,27.077875313643396,34.93788932565215,77.76726907431102,42.6328699885224,8.52335157923868,29.832158302771273
2024-09-05 14:47:46.767689,98.25090563162561,80.91759087907506,15.122432187994105,31.739456935077136,23.682049789788085,22.049306333571717,35.30486822032316,42.65745344397691,33.86639101580763
2024-09-05 14:47:47.767689,91.68847882114706,21.56181987070076,80.8563606018454,6.73909655540097,69.73470521426205,18.903849541826546,51.21057402872419,34.28071030038623,7.9927119579250245
2024-09-05 14:47:48.767689,92.9468114762182,79.55589948848625,66.01162700419715,12.597131879966362,71.41859113498496,41.73486975753568,37.84985882981281,93.47412474052888,40.791369592459425
2024-09-05 14:47:49.767689,15.857850116756577,58.80454094278499,37.28720825744667,3.5549442943132337,41.83042955065822,67.05765637255135,4.79433823520492,10.854640627390989,44.290628162438054
2024-09-05 14:47:50.767689,33.41075077493787,7.219859549286234,63.57599670706991,57.23628341575393,68.55495334142496,3.0885837858467324,3.4689976600036254,82.74586327565743,10.117893206009509
2024-09-05 14:47:51.767689,64.26030488417035,41.40222202287632,65.84151516350141,18.192941316469746,11.406004353199739,91.55560327866144,51.18880537452776,23.040624736311845,82.89165701413269
2024-09-05 14:47:52.767689,31.521785177948015,19.834901510509017,5.596942362350143,31.56487023768053,42.187091875988905,26.401972354167537,25.273467503921808,45.93992841998039,0.9204107769150482
2024-09-05 14:47:53.767689,18.452788064139014,35.342991612280564,27.59789375451167,11.894247070659103,28.99457068396717,61.23129843352702,30.7690366681627,75.5233933602505,17.91127726124354
2024-09-05 14:47:54.767689,93.40277763050229,50.67808513936824,88.4714245410807,91.47511882728735,76.21619178154097,18.52035403324126,58.154318338505895,16.12108076608085,85.31612011121192
2024-09-05 14:47:55.767689,17.35516528461799,0.9626391269050516,16.792813884876722,68.8107322867775,41.07373588649346,81.0150320072171,30.402656590721566,38.785099601426865,89.37487440064479
