A,B,C,D,E,F,G,H,I,J
2024-09-05 15:09:16.767689,91.35948855128642,28.9876336663059,15.270400468163158,38.05664570949073,95.8990093923401,41.72560608190024,82.90192303608043,94.93513384500224,36.68917069902894
2024-09-05 15:09:17.767689,48.3420707003682,96.77148023892363,27.03342658853317,30.80237916165922,60.258717273145514,66.30553130772988,69.98318769327089,31.132977626966362,27.89432165212289
2024-09-05 15:09:18.767689,47.582182035979905,53.33363587407668,64.40374278955647,96.66258476399085,24.014560231869197,37.80530259690234,65.1820596122046,7.985710536357448,1.987962669543697
2024-09-05 15:09:19.767689,43.108429360965474,31.018724800575093,26.511281805983224,1.9958139797807029,57.608633207464436,75.49623816928303,0.011283849542598201,79.77094969006824,73.89064694665211
2024-09-05 15:09:20.767689,1.335489635974152,52.365996756000364,55.46333419068442,21.517844485089377,2.961333269450106,42.51966634564391,14.981734210283415,6.260285060105075,92.28919951209957
2024-09-05 15:09:21.767689,8.939294880629511,40.11506294456545,34.65687227191467,53.026048509867096,15.13195917415101,28.124835987737917,45.446354127031164,23.727539800702935,88.46709755104726
2024-09-05 15:09:22.767689,33.25542400229826,76.910619476607,2.3766869170499194,5.530642361242199,3.4679407995068634,17.49003933951645,14.54486179312131,71.38548226623274,27.75941373068983
2024-09-05 15:09:23.767689,41.208542915722965,94.03432104077535,27.351125888994687,33.59172213406606,41.99257505634012,76.30501832124489,86.61256704615793,94.51975719727446,32.36935702286375
2024-09-05 15:09:24.767689,23.56365593488121,4.438818149357826,29.31962729502231,48.39235193530318,97.65076501918702,5.836967501218993,44.598757225618556,6.674836493117198,44.66698388758363
2024-09-05 15:09:25.767689,32.32486607598234,27.228053930492322,98.96048654807224,21.82632468817204,2.7936479797567304,52.84567547589709,95.34399284000395,17.97816448367573,64.08344227946237
2024-09-05 15:09:26.767689,48.372996222845025,6.662164566956541,62.00640653521825,48.204138630975336,45.59290876373802,83.0621322000979,56.01187546692299,41.07810827231809,9.996683777816685
2024-09-05 15:09:27.767689,85.64302860874919,53.60042272249142,15.392640984523931,63.25183000292225,93.4451206684413,55.36444116932624,9.422997872237627,8.5605637131839,7.222061824203429
2024-09-05 15:09:28.767689,92.70671758052201,11.815918509790091,33.30113233740711,9.563274687869217,83.1537781543867,29.078034148689124,64.24867767557679,76.63865236784697,80.4799485378634
2024-09-05 15:09:29.767689,10.023095308297735,45.6682488566197,11.960926060106003,22.170244654563476,14.43223277315624,27.198697279028615,69.24986418516743,82.69646016168474,63.07266073038351
2024-09-05 15:09:30.767689,68.4352202642066,42.45110998427882,94.15138781116048,14.098777507422088,65.79352905752584,79.20151730500045,17.5467984137465,11.175034088879087,83.13573102458128
2024-09-05 15:09:31.767689,92.67723702327689,91.09863170768257,16.903905147229615,31.997430356784562,61.3788006101434,64.37691821135155,10.918386893356779,86.14334459751258,19.999480742248533
2024-09-05 15:09:32.767689,63.056593639389305,69.23642109362,54.921536727646455,4.507895778646009,23.073379111884517,69.30764253707366,2.5358916100947204,97.52294866016562,75.98293331404459
2024-09-05 15:09:33.767689,72.09287195646661,94.89052536603589,15.080512486716168,31.685472852764065,87.65857464586065,50.89615142652561,34.74417631855671,99.92180330543069,18.24620683939934
2024-09-05 15:09:34.767689,92.07709410466683,21.760066930126076,99.1754732451029,94.25049235507508,19.503503193582084,3.7831668662214435,42.447939734110385,26.782472384906775,57.4095948616897
2024-09-05 15:09:35.767689,40.01836743560676,14.787417205853115,43.9696926422712,9.221701304210384,68.84979305809199,50.983290708325626,90.19660392299801,9.254384055512265,32.78347212796224
