A,B,C,D,E,F,G,H,I,J
2024-09-05 14:42:56.767689,78.06991887621902,53.84551971108631,26.74044069217214,51.549344454933866,36.911310234776764,76.210085069795,46.59017281319036,67.1371424303016,57.578482672751484
2024-09-05 14:42:57.767689,75.24033102880443,83.3814675470271,93.47921109641459,47.1469113305107,4.511390941169657,28.639279022385022,19.728259674369152,44.765786672527874,90.04743297324647
2024-09-05 14:42:58.767689,48.88514033553547,90.44748931025232,26.072545415377824,90.20095762509436,46.335024766160096,73.1077390089445,47.48111467965226,73.03489860330436,97.65950870851417
2024-09-05 14:42:59.767689,48.02615316427451,76.8537554689897,52.513521190473455,39.80289255596762,96.4317697159912,92.86457412781121,98.11762828559087,22.112594699630062,29.532424527053756
2024-09-05 14:43:00.767689,52.80659719910034,45.945739068265176,30.43327554605493,57.64487788237644,17.83980401942439,17.45017072113928,67.74083855901283,79.14408223646657,56.67582100363423
2024-09-05 14:43:01.767689,10.143724410620425,2.6423874694502802,57.01558755925553,57.09580328709043,35.48913920091792,59.33830702241405,4.8783402573273404,27.684651739804323,85.12909574362077
2024-09-05 14:43:02.767689,40.5303962411093,56.0791268148964,11.759624844646744,97.16510326929938,26.986857364123185,66.68531923671175,78.5873695191753,90.27343045347287,95.14693369041976
2024-09-05 14:43:03.767689,14.263960366136075,11.795693669516316,31.741304760519572,24.87487822349784,58.674270491988686,52.62156246273722,42.66691017890807,98.69970986323192,51.98469154957026
2024-09-05 14:43:04.767689,60.33687519048387,96.42250947242206,82.81782689961359,2.3632553549973845,36.95581032817499,86.67782938622875,20.29876246437361,22.839552116971596,10.163333035325495
2024-09-05 14:43:05.767689,75.87776085754098,32.82336007445915,99.8279285447704,39.97850632736003,38.26567206854074,44.6290676783365,36.26377368071715,49.415790516837156,5.068297853534265
2024-09-05 14:43:06.767689,16.914382640562266,93.1291161802644,60.38811729117989,38.55266789078718,94.36026998586274,84.6384156950094,27.500028739942227,54.7458972581488,13.693587278179276
2024-09-05 14:43:07.767689,2.888966682872307,6.074485262583651,56.947432740717396,49.92575048855799,16.848504855060487,66.08001804165778,94.22907836731795,90.1939479988423,26.186656653889006
2024-09-05 14:43:08.767689,70.09220523372508,43.32061249241136,11.096135858477806,45.82577857494019,67.86458835737305,75.89172582910291,91.49429942458029,23.50690377861374,26.41481560784267
2024-09-05 14:43:09.767689,15.901867023303485,38.37705544605332,84.7042147981638,92.24961022361671,48.41717185918962,15.649135312343244,72.41240687464948,28.8997126379525,52.22000505792918
2024-09-05 14:43:10.767689,40.24339517324251,88.15314952931902,79.39592139023944,95.2293695976783,80.12304125072458,29.39591301396772,94.9315193197727,36.3962196946707,60.54509224475561
2024-09-05 14:43:11.767689,50.877003193336925,25.05825932682182,18.28438945670947,10.116254869654872,36.28691011124301,19.391628115494687,34.104591129902374,35.28447062725072,12.208494116322333
2024-09-05 14:43:12.767689,42.07994669074318,5.335359111642369,13.140464535305696,2.6318197035475888,35.643654752806405,75.45986104105609,60.53502294789316,41.49098991957675,3.3310289648533775
2024-09-05 14:43:13.767689,10.232813838795863,42.97309194045202,28.947486199768115,81.54628710619492,75.6376306750013,59.75705599625745,7.728692589567632,63.88209039638825,9.469153652090402
2024-09-05 14:43:14.767689,87.84187381589217,69.19871913828341,46.61674654074307,47.43294984659039,75.82040395624429,55.149343526618445,85.69022124478157,75.78002950877772,76.49159410608965
2024-09-05 14:43:15.767689,17.97067045885221,62.792140337699905,41.108452466963264,82.24658437396131,59.34540677564558,86.1657123353012,58.612176891698574,89.70202753133196,14.712723741469969
