A,B,C,D,E,F,G,H,I,J
2024-09-05 14:57:56.767689,32.9797689887944,69.87727107625996,21.9458143079564,16.71231513198511,48.87748981833444,3.0269410626381443,85.13299676057615,5.319251416872195,16.438855566503698
2024-09-05 14:57:57.767689,32.00927433963098,4.001697743262866,92.4707294120461,78.59589855590573,61.40317054107434,48.23854883466653,69.16417551991255,0.8973226269454848,7.803959395877258
2024-09-05 14:57:58.767689,55.781453351562945,39.90783849817122,23.308748727561134,99.09532314938045,87.65525607005934,92.34010969606727,24.61336635318675,5.428740136561217,2.082895734422552
2024-09-05 14:57:59.767689,74.02078580236255,13.929767309021345,37.49842707953184,77.92860415688301,69.95015334268643,37.27442723419566,9.743854757573345,50.50324300324706,48.32462046230317
2024-09-05 14:58:00.767689,37.00958081745293,39.884113749373526,17.94260547433212,97.97052352053629,97.66469074997032,76.23018441843442,18.726343121891087,32.81968780179039,48.624787429489245
2024-09-05 14:58:01.767689,97.7120594200879,52.70994678597975,75.59194426897933,5.993141400308355,45.8348586690762,93.95961851105352,30.948569464011022,85.76104532231331,52.31613036586532
2024-09-05 14:58:02.767689,95.49774088222036,1.1537853686107158,5.468616841436846,92.74722326589902,66.13909748413106,96.22050684721675,55.07776480138096,61.20630181111969,94.01721097541134
2024-09-05 14:58:03.767689,75.95287805880353,75.07780646277656,37.57950327090066,1.18548702266853,14.938117484956514,2.3078133071806617,66.92946586388399,4.923099467928527,25.442190603947058
2024-09-05 14:58:04.767689,0.28341560702017654,60.02183346004043,90.800719698916,94.29217646980675,82.73274265647788,36.00974120168884,78.37780773148414,35.60446126921371,99.14945431424832
2024-09-05 14:58:05.767689,31.100680552869186,82.09236932091473,41.52498311109024,23.13948827357177,52.83696390911816,0.3135206652192135,81.28850843435525,69.11758182515348,23.752647235495992
2024-09-05 14:58:06.767689,57.34431299933416,8.346622338632947,62.33655693204789,76.60887329200914,1.587812808173994,34.34345395093119,39.687105436840106,15.147132069264458,23.865141560979396
2024-09-05 14:58:07.767689,97.6603748533501,75.75540554944993,77.86355470773857,48.9449192075852,86.87667519727295,22.56603621276487,34.619662547627705,9.392887560967777,96.55339338802729
2024-09-05 14:58:08.767689,43.327230154063024,6.646703058709013,65.75888476273359,23.51986592535652,3.4608611733669137,50.41748442310381,7.439045917243536,27.74707181749756,79.61809910449973
2024-09-05 14:58:09.767689,71.76580803002958,59.09434945527805,21.112188588684866,12.461351334663384,1.4878327017667559,54.21851638660583,92.91522796287394,19.72121810062235,27.301799922659065
2024-09-05 14:58:10.767689,89.65238549984996,37.600325557604975,64.17276736870288,14.86566704060367,92.9767507700937,81.32024204167926,18.985994728916168,84.17351590245914,40.56794535704056
2024-09-05 14:58:11.767689,13.392365243623761,47.684113371347635,26.982577740068436,51.61577235109747,12.619202987271738,33.59426979211315,52.4088264363451,36.71316245145321,66.35178668325709
2024-09-05 14:58:12.767689,68.91413610234201,69.50955861464388,83.66373607727198,74.73925893568146,29.3317772326558,4.957856522307235,48.50018951426779,99.83298719167936,46.704616709627714
2024-09-05 14:58:13.767689,73.12123130371621,9.740644715174817,2.395430817377908,70.75700141335854,53.70670314964008,29.82680610642221,51.87134920140951,11.810855423943057,72.37916186274632
2024-09-05 14:58:14.767689,98.557533400818,48.582596191243454,5.887910690269105,42.48875836363727,60.11839635468852,70.05641105808712,80.75719840643288,82.2536062721163,53.66594443088254
2024-09-05 14:58:15.767689,36.35585714635769,20.39290909670257,72.0828349462447,48.61142190910843,80.65480341803952,69.15368543661755,16.75127309005311,74.14845206622984,62.289906865413094
