A,B,C,D,E,F,G,H,I,J
2024-09-05 14:44:36.767689,66.5609530162304,52.048607032482096,6.2437154538647395,57.1075119039306,36.36535132919877,27.110597865246046,68.43071429516445,76.77715106785418,37.284775939764344
2024-09-05 14:44:37.767689,64.88507302432879,73.75621527372667,47.95759551547365,35.0549331805614,71.06774021561486,83.77589008646073,56.62158375290678,13.23692636276892,91.89400973676275
2024-09-05 14:44:38.767689,25.33954118118107,72.02162311553508,93.93477137546023,70.89348369322198,40.68764349451569,64.00349847533059,88.40970304977711,59.59356726079087,48.829288939592864
2024-09-05 14:44:39.767689,26.637645602653016,62.6190989617069,14.74034006579621,94.33310766552572,35.73902749804593,95.1599369244021,35.652372194673575,17.228964935075386,47.01848177500254
2024-09-05 14:44:40.767689,68.72108955191682,72.27663425568565,1.969023581955176,94.41708432050596,9.917354397956013,95.9812569320895,74.50318355921665,95.66933638220515,90.22516949976328
2024-09-05 14:44:41.767689,58.17366828522591,88.1266214947409,49.32880716003791,94.89362860604055,13.40472887938805,18.853310344534712,31.708746816479227,13.25577952664988,84.45843513116287
2024-09-05 14:44:42.767689,52.97439196256127,15.186436065445363,95.82416753137201,90.16106742182134,70.31330542223108,95.7905183701892,79.8500663563827,3.772891292822722,32.94211737405283
2024-09-05 14:44:43.767689,14.032027592261665,67.62188080529069,12.409625803501667,67.27373515080676,70.17020759441877,26.966233193650012,70.8172501066448,73.94338298381717,68.7691304708742
2024-09-05 14:44:44.767689,60.85845793005235,79.39483360162941,22.24154992894487,26.092736259483296,73.0754397479962,32.45459576464304,30.18822392793794,65.84108089465721,10.846829396733959
2024-09-05 14:44:45.767689,84.9918235224653,95.56645738692197,80.86352224785028,51.77156515833753,5.319969269918923,50.8873463960864,41.325001736955514,55.79870522313133,64.81140186522741
2024-09-05 14:44:46.767689,61.224322240810004,8.283833425066211,47.661143920933114,19.54173774632849,60.837645776399086,90.57632016025768,56.227559013981995,27.731176678049042,38.037380752447035
2024-09-05 14:44:47.767689,79.6768187090342,30.13156354051634,84.872560294775,39.39713457043478,28.269741315083984,80.39473817509155,99.23984223354104,84.97349354622595,33.47798581381115
2024-09-05 14:44:48.767689,29.726909616527873,27.10568553963064,4.038340316260902,16.50978010519082,51.39114689521273,66.48679241881578,24.64245399678059,23.97554160117108,12.493081082367762
2024-09-05 14:44:49.767689,53.03751926509883,25.50977816379253,52.58199235668688,76.22934636071696,89.29487152022634,1.4013791608069481,37.41659255266563,92.26457170504362,57.268761526538704
2024-09-05 14:44:50.767689,58.4052299254728,52.98340597868331,80.62256377428628,5.321261125108123,55.104087798635994,10.959837828799223,17.318773865472014,67.26767853038739,92.16545707371345
2024-09-05 14:44:51.767689,54.16104844415408,58.87557862598965,56.98962027532383,85.81108423172871,88.79721398173047,44.33405530675232,37.18080636273534,11.259466643861227,78.76835202484199
2024-09-05 14:44:52.767689,9.471798205161852,17.009387365625983,53.521404786462234,91.13759687591302,29.010134130330123,91.32771992436798,17.797521994147637,94.42178546197172,26.491424803799646
2024-09-05 14:44:53.767689,37.071007243815316,12.16321257718601,67.21898307833773,12.768701198849042,89.29223314181964,79.0646964352496,0.1336363614206193,84.02723816951935,46.184957860804765
2024-09-05 14:44:54.767689,83.59806882240636,6.461672943136532,3.949902437882058,31.27412335267792,23.240017121804456,62.77205767785594,80.97626243641169,67.25498411822845,14.709566070134738
2024-09-05 14:44:55.767689,3.8895215998661747,8.639040971731504,68.80691250999314,31.908082348994583,69.01976005283444,2.109913710379896,23.81840603455411,45.86637810088811,41.69268799998598
