A,B,C,D,E,F,G,H,I,J
2024-09-05 15:08:36.767689,53.71125566762785,0.9090268179840155,81.27758940563638,72.84652948355057,47.34947846547377,16.30201528429527,41.656281728157694,62.452225518252135,35.87588900775008
2024-09-05 15:08:37.767689,64.38507163973213,56.53749319717534,77.84075674541141,79.87792259825278,59.922028419221185,64.53061034492713,39.85526784382998,84.0951076978917,95.12644193379181
2024-09-05 15:08:38.767689,31.453705795445387,10.760794619473145,43.757891350258205,63.82010159938809,19.386407614113054,9.243525750300641,79.50751940608485,45.05474027738236,36.57010047271273
2024-09-05 15:08:39.767689,53.95273943135178,6.82002651821807,28.92351007619083,14.346146215309762,42.212647333846306,96.44984592731333,60.18027996197103,28.493178814140464,28.477623786617436
2024-09-05 15:08:40.767689,13.71208140054694,83.62660487284774,90.3678558066995,90.23420461148623,42.38585256052524,61.34907129498976,91.07983549681906,40.85411337035356,26.510382727504023
2024-09-05 15:08:41.767689,50.36314600104307,68.71985055603955,29.548018699935284,11.05841894857874,30.989281771039412,37.12180339633504,69.75034418754241,68.24912492513292,40.99921707617108
2024-09-05 15:08:42.767689,57.279459961907754,61.633101025036396,77.90616617021936,79.11416104074898,47.28302046521659,39.01368858785512,17.569284669935303,42.0527857446775,35.403402901881655
2024-09-05 15:08:43.767689,76.72387294045093,3.9708632911918285,12.040754087218131,26.230424226893646,74.22503920904867,41.142664209364064,15.89520207214722,66.79917182528521,48.867467063877655
2024-09-05 15:08:44.767689,47.66406428513192,69.76410672044861,0.3545661461460403,29.070891357036665,72.94085515981476,23.337582990563888,16.77647890308166,35.884883987351216,25.784152281572737
2024-09-05 15:08:45.767689,61.88056908292412,71.01138327335184,8.175131513421775,46.912905307732785,17.216424373259088,1.0410424973757548,44.73906473934669,61.0314358938392,43.76961941494646
2024-09-05 15:08:46.767689,58.51251450779485,71.32856519174211,8.878109314795346,51.09106735635661,2.000091881193289,60.171518086877676,52.52743281380771,22.5798741047783,77.75960487930367
2024-09-05 15:08:47.767689,82.66351787432087,5.382204905514165,54.45415945612777,22.30892365244911,46.3334243854437,88.46310550191828,4.707894002390756,4.250798515653775,20.378650310747126
2024-09-05 15:08:48.767689,47.86055639541377,13.659000447977654,99.36376636182302,42.331125149603444,85.31489217204937,62.70480211643502,53.0369195443041,54.0686314187648,88.49515889790834
2024-09-05 15:08:49.767689,67.8243685663297,85.19892599366787,69.87625672780182,89.8604933845109,23.76761230969563,61.95876255433832,19.035200190869585,76.0785862437555,35.80937209525926
2024-09-05 15:08:50.767689,33.062000877278685,39.396419407033065,56.594818119573986,64.19365246218175,69.97098128111689,43.56412615059101,66.7508257666802,47.24229817809108,96.02647940988462
2024-09-05 15:08:51.767689,5.387987528277827,62.21787663420238,37.76060565933763,70.75713197334377,36.10845381024722,60.819613634395274,66.55609688058036,29.337168980140827,16.490981198707665
2024-09-05 15:08:52.767689,94.14864772825815,14.480399679385659,9.83223127455105,15.570479724498798,55.97103196515134,38.41955990923579,4.872424180944224,7.023464088477205,3.958354369657191
2024-09-05 15:08:53.767689,46.82807805858755,30.69338755969422,21.313105106233554,58.53921139216155,69.80090732852709,7.68600952845675,85.4966092616128,33.826704427916575,76.06979067186167
2024-09-05 15:08:54.767689,88.97825589570094,97.31146111948654,83.09639105811407,15.136259136740303,51.22050097428005,30.892465653478617,73.74301878975348,95.04529184849069,21.78267832897439
2024-09-05 15:08:55.767689,46.892688401966446,59.278802744239734,61.979899965621996,78.89449245680551,8.38019179542222,75.94479922457894,50.33334160065165,99.75087518321416,78.21293983776967
