A,B,C,D,E,F,G,H,I,J
2024-09-05 14:41:36.767689,75.88098125243357,88.39196168037023,90.31868843280273,74.83236205444666,58.96509583271333,12.646227784492181,45.931035743720436,19.416853515555065,69.08218313208336
2024-09-05 14:41:37.767689,68.60724671131112,93.3506011702452,92.94931855821265,74.70362313634024,66.21788355118055,33.997305995555315,61.69263898210621,53.75825763706944,14.238016599281577
2024-09-05 14:41:38.767689,16.579013461408554,91.92480990270909,70.38310540392658,66.53923985352388,16.838411074107906,63.34773487177713,11.11684299781337,48.08490077797004,14.845134092307532
2024-09-05 14:41:39.767689,82.56822522712743,36.53351832677667,54.78959146255312,89.19275225580908,77.53885191934478,51.76764501462916,38.40590161972533,92.75897521902253,14.114398673308626
2024-09-05 14:41:40.767689,84.49918115561994,97.85095210279192,61.43881630428765,17.689057819437025,2.7506697966999116,59.62487598619168,79.40787316788095,41.879357891456,30.542701580729638
2024-09-05 14:41:41.767689,42.95872197944915,93.37462076758138,45.35577806376866,2.410269399050924,23.584203638309663,76.59870769601173,41.57902125344499,10.706870754986719,18.077402561671608
2024-09-05 14:41:42.767689,40.41884368715808,58.68934791839845,57.74535182837038,60.88119894236793,98.45638589748539,81.94676387283938,72.97944454763649,46.5810387836353,98.52571020622247
2024-09-05 14:41:43.767689,44.44006942152131,63.74598330815581,64.50177013464544,70.84645244478902,28.173261525834093,98.42584820365214,95.1174402611439,63.8145240619854,75.89100462439113
2024-09-05 14:41:44.767689,88.26548869487705,59.247760243226544,31.196708897125724,12.548725565878094,19.39025690321956,79.54487453808076,87.63957420903672,67.03613211410264,81.65975227222016
2024-09-05 14:41:45.767689,8.955569821369547,69.16585286135204,69.92430500087976,58.138351436376034,5.201844966423586,98.56898468109351,84.562391015291,1.026461293198011,97.60557871716007
2024-09-05 14:41:46.767689,0.27384530005745145,60.7770176161588,15.575511724802416,46.70780901534647,99.87613066455563,68.96349475986423,3.0708083143037412,48.23398621207205,96.21631133858986
2024-09-05 14:41:47.767689,21.60465340383353,27.266871276916415,81.6087614855372,47.300955730044855,39.40223412533068,10.52112252335602,38.61447112669576,77.71536959509075,79.74946518707036
2024-09-05 14:41:48.767689,25.42812250139542,12.241842803014801,22.44505050624168,70.14503232251612,51.003723613305304,11.458109697844987,68.95522410358753,23.140296327692855,66.33075736624563
2024-09-05 14:41:49.767689,54.0044402731497,33.88572244151115,23.142818409898236,93.43583432085988,63.06551645049223,54.23522651857028,39.81578558101933,78.25117360378329,84.82649129326991
2024-09-05 14:41:50.767689,21.41920795725487,31.530357154064227,94.8411642734488,15.169139107854868,21.62445828641104,50.28467741220257,53.591107368890846,69.1301684609533,89.87006795147633
2024-09-05 14:41:51.767689,88.91497877305133,52.59507298720787,67.93127943937527,80.49505514152784,17.579021891636025,76.72455107914324,94.06852053723651,73.73408541383401,76.93446037959646
2024-09-05 14:41:52.767689,53.48266882286039,90.34814521137979,14.71602216401422,13.736840309527377,44.4633784001404,26.733471639881557,64.25815410192386,54.70498598642203,15.01707162074678
2024-09-05 14:41:53.767689,73.87824812197398,53.67445249300354,77.2504903501752,27.569119501597285,5.750175064942697,14.712423777559302,54.46390736553458,69.21247503527184,19.599460078556852
2024-09-05 14:41:54.767689,63.61565000905659,7.966195518975516,62.56221063162043,7.82426707118603,90.23515613839818,8.38136841895557,91.07724277594477,62.14253393363766,64.45465361742902
2024-09-05 14:41:55.767689,73.20730433723224,10.309661921266656,97.60415377096989,96.91417298734541,40.251807548570525,96.00197423245561,21.123301783084436,92.05217565045082,55.548632033964
